Date,Dew_Point_C,Surface_Albedo,Wind_Speed_m_s,Relative_Humidity,Temperature_C,Pressure_mbar,kW,DHI_DNI
2019-10-26 04:00:00+00:00,-3.5,0.12,1.2,85.29,-1.3,989.0,16.0,0.0
2019-10-26 04:30:00+00:00,-3.5,0.12,1.1,85.29,-1.3,989.0,16.0,0.0
2019-10-26 05:00:00+00:00,-3.3,0.12,1.1,86.46,-1.3,988.0,16.0,0.0
2019-10-26 05:30:00+00:00,-3.3,0.12,1.1,85.83,-1.2,988.0,16.4,0.0
2019-10-26 06:00:00+00:00,-2.8,0.12,1.2,88.63,-1.2,988.0,31.6,0.0
2019-10-26 06:30:00+00:00,-2.8,0.12,1.4,83.6,-0.4,988.0,32.8,53.0
2019-10-26 07:00:00+00:00,-1.6,0.12,1.7,87.05,0.3,987.0,32.4,145.0
2019-10-26 07:30:00+00:00,-1.6,0.12,2.3,82.17,1.1,987.0,32.4,279.0
2019-10-26 08:00:00+00:00,-0.9,0.12,2.9,81.4,1.9,987.0,28.4,557.0
2019-10-26 08:30:00+00:00,-0.9,0.12,2.8,76.9,2.7,987.0,26.0,612.0
2019-10-26 09:00:00+00:00,0.5,0.12,2.8,79.94,3.6,987.0,25.2,789.0
2019-10-26 09:30:00+00:00,0.4,0.12,3.1,74.45,4.6,986.0,25.6,665.0
2019-10-26 10:00:00+00:00,2.1,0.12,3.3,78.0,5.6,986.0,22.4,541.0
2019-10-26 10:30:00+00:00,2.0,0.12,3.5,75.72,6.0,984.0,26.4,486.0
2019-10-26 11:00:00+00:00,2.9,0.12,3.7,77.76,6.5,983.0,18.0,311.0
2019-10-26 11:30:00+00:00,2.9,0.12,3.8,76.1,6.8,982.0,25.2,242.0
2019-10-26 12:00:00+00:00,3.4,0.12,3.9,77.17,7.1,981.0,19.2,215.0
2019-10-26 12:30:00+00:00,3.4,0.12,3.8,74.59,7.6,981.0,11.2,153.0
2019-10-26 13:00:00+00:00,3.9,0.12,3.7,74.9,8.1,981.0,13.6,88.0
2019-10-26 13:30:00+00:00,3.9,0.12,3.2,76.36,7.8,980.0,14.4,114.0
2019-10-26 14:00:00+00:00,4.6,0.12,2.7,81.24,7.6,980.0,14.4,80.0
2019-10-26 14:30:00+00:00,4.6,0.12,2.3,83.97,7.1,979.0,12.0,84.0
2019-10-26 15:00:00+00:00,5.1,0.12,1.9,89.42,6.7,979.0,13.6,54.0
2019-10-26 15:30:00+00:00,5.1,0.12,2.0,92.45,6.2,978.0,16.0,12.0
2019-10-26 16:00:00+00:00,4.8,0.12,2.0,94.17,5.7,978.0,14.8,9.0
2019-10-26 16:30:00+00:00,4.8,0.12,2.6,95.39,5.5,977.0,14.4,5.0
2019-10-26 17:00:00+00:00,4.6,0.12,3.2,96.14,5.2,977.0,12.8,0.0
2019-10-26 17:30:00+00:00,4.6,0.12,3.2,96.14,5.2,977.0,16.4,0.0
2019-10-26 18:00:00+00:00,4.6,0.12,3.9,96.59,5.1,976.0,18.8,0.0
2019-10-26 18:30:00+00:00,4.6,0.12,4.0,96.49,5.1,975.0,17.2,0.0
2019-10-26 19:00:00+00:00,4.5,0.12,4.0,96.89,5.0,975.0,16.0,0.0
2019-10-26 19:30:00+00:00,4.5,0.12,4.1,96.8,5.0,974.0,16.4,0.0
2019-10-26 20:00:00+00:00,4.5,0.12,4.2,96.87,5.0,974.0,16.0,0.0
2019-10-26 20:30:00+00:00,4.5,0.12,4.3,96.77,5.0,973.0,16.0,0.0
2019-10-26 21:00:00+00:00,4.4,0.12,4.4,96.54,4.9,973.0,16.0,0.0
2019-10-26 21:30:00+00:00,4.4,0.12,4.2,97.8,4.7,972.0,16.0,0.0
2019-10-26 22:00:00+00:00,4.1,0.12,4.1,96.8,4.6,972.0,16.0,0.0
2019-10-26 22:30:00+00:00,4.1,0.12,4.1,98.16,4.4,972.0,16.0,0.0
2019-10-26 23:00:00+00:00,3.8,0.12,4.1,97.57,4.2,971.0,16.0,0.0
2019-10-26 23:30:00+00:00,3.9,0.12,4.3,98.35,4.1,972.0,16.0,0.0
2019-10-27 00:00:00+00:00,3.7,0.12,4.5,97.61,4.0,972.0,16.0,0.0
2019-10-27 00:30:00+00:00,3.7,0.12,4.6,98.99,3.8,972.0,16.0,0.0
2019-10-27 01:00:00+00:00,3.3,0.12,4.7,97.92,3.6,973.0,16.0,0.0
2019-10-27 01:30:00+00:00,3.3,0.12,4.6,99.41,3.4,974.0,16.4,0.0
2019-10-27 02:00:00+00:00,2.9,0.12,4.5,97.45,3.3,974.0,16.4,0.0
2019-10-27 02:30:00+00:00,2.9,0.12,4.2,98.84,3.1,974.0,16.4,0.0
2019-10-27 03:00:00+00:00,2.5,0.12,3.8,98.08,2.8,975.0,16.0,0.0
2019-10-27 03:30:00+00:00,2.5,0.12,3.7,99.48,2.6,975.0,16.0,0.0
2019-10-27 04:00:00+00:00,2.0,0.12,3.6,98.07,2.3,976.0,16.0,0.0
2019-10-27 04:30:00+00:00,2.0,0.12,3.5,98.77,2.2,976.0,16.0,0.0
2019-10-27 05:00:00+00:00,1.7,0.12,3.4,97.9,2.0,977.0,16.0,0.0
2019-10-27 05:30:00+00:00,1.7,0.12,3.3,97.9,2.0,977.0,16.0,0.0
2019-10-27 06:00:00+00:00,1.5,0.12,3.3,96.74,2.0,978.0,16.0,0.0
2019-10-27 06:30:00+00:00,1.6,0.12,3.2,97.54,1.9,979.0,16.0,84.0
2019-10-27 07:00:00+00:00,1.4,0.12,3.2,96.41,1.9,979.0,16.4,391.0
2019-10-27 07:30:00+00:00,1.4,0.12,3.1,95.14,2.1,980.0,13.6,590.0
2019-10-27 08:00:00+00:00,1.6,0.12,3.1,95.15,2.3,981.0,10.8,716.0
2019-10-27 08:30:00+00:00,1.6,0.12,3.0,92.48,2.7,981.0,10.0,797.0
2019-10-27 09:00:00+00:00,2.2,0.12,2.9,93.28,3.2,981.0,6.4,852.0
2019-10-27 09:30:00+00:00,2.2,0.12,2.8,88.89,3.9,982.0,6.0,893.0
2019-10-27 10:00:00+00:00,3.2,0.12,2.7,89.81,4.7,982.0,4.0,923.0
2019-10-27 10:30:00+00:00,3.2,0.12,2.6,80.95,6.2,982.0,2.0,945.0
2019-10-27 11:00:00+00:00,4.4,0.12,2.5,79.04,7.8,982.0,2.4,961.0
2019-10-27 11:30:00+00:00,4.4,0.12,2.6,71.91,9.2,982.0,1.6,972.0
2019-10-27 12:00:00+00:00,4.8,0.12,2.6,67.86,10.5,981.0,6.0,975.0
2019-10-27 12:30:00+00:00,4.8,0.12,2.8,63.93,11.4,981.0,6.8,969.0
2019-10-27 13:00:00+00:00,5.2,0.12,2.9,61.76,12.3,981.0,6.4,955.0
2019-10-27 13:30:00+00:00,5.2,0.12,2.9,60.56,12.6,981.0,0.0,934.0
2019-10-27 14:00:00+00:00,6.1,0.12,2.9,62.88,13.0,981.0,1.2,900.0
2019-10-27 14:30:00+00:00,6.1,0.12,2.7,63.29,12.9,981.0,1.6,854.0
2019-10-27 15:00:00+00:00,7.3,0.12,2.4,69.74,12.7,982.0,4.8,790.0
2019-10-27 15:30:00+00:00,7.3,0.12,1.8,75.95,11.4,982.0,5.6,697.0
2019-10-27 16:00:00+00:00,8.0,0.12,1.2,86.11,10.2,982.0,6.8,552.0
2019-10-27 16:30:00+00:00,8.0,0.12,1.2,93.94,8.9,982.0,10.8,317.0
2019-10-27 17:00:00+00:00,6.4,0.12,1.2,91.77,7.7,983.0,19.2,23.0
2019-10-27 17:30:00+00:00,6.4,0.12,1.2,91.77,7.7,983.0,16.0,0.0
2019-10-27 18:00:00+00:00,6.7,0.12,1.1,91.61,8.0,983.0,18.0,0.0
2019-10-27 18:30:00+00:00,6.7,0.12,1.3,91.61,8.0,983.0,17.2,0.0
2019-10-27 19:00:00+00:00,6.7,0.12,1.4,92.28,7.9,983.0,16.4,0.0
2019-10-27 19:30:00+00:00,6.7,0.12,1.6,94.82,7.5,983.0,16.0,0.0
2019-10-27 20:00:00+00:00,6.1,0.12,1.9,93.32,7.1,983.0,16.4,0.0
2019-10-27 20:30:00+00:00,6.1,0.12,2.5,95.91,6.7,983.0,17.2,0.0
2019-10-27 21:00:00+00:00,5.3,0.12,3.0,93.47,6.3,984.0,16.0,0.0
2019-10-27 21:30:00+00:00,5.3,0.12,3.2,95.42,6.0,984.0,16.0,0.0
2019-10-27 22:00:00+00:00,4.7,0.12,3.4,93.68,5.6,984.0,16.4,0.0
2019-10-27 22:30:00+00:00,4.7,0.12,3.4,95.64,5.3,984.0,16.8,0.0
2019-10-27 23:00:00+00:00,4.2,0.12,3.3,94.49,5.0,985.0,16.4,0.0
2019-10-27 23:30:00+00:00,4.2,0.12,3.0,97.84,4.5,985.0,16.0,0.0
2019-10-28 00:00:00+00:00,3.6,0.12,2.7,98.25,3.9,985.0,16.4,0.0
2019-10-28 00:30:00+00:00,3.4,0.12,2.5,100.0,3.4,985.0,16.0,0.0
2019-10-28 01:00:00+00:00,2.8,0.12,2.3,100.0,2.8,986.0,16.8,0.0
2019-10-28 01:30:00+00:00,2.5,0.12,2.4,100.0,2.5,986.0,16.0,0.0
2019-10-28 02:00:00+00:00,2.2,0.12,2.4,100.0,2.2,986.0,16.0,0.0
2019-10-28 02:30:00+00:00,2.1,0.12,2.6,100.0,2.1,986.0,15.6,0.0
2019-10-28 03:00:00+00:00,1.8,0.12,2.7,99.54,1.9,986.0,16.4,0.0
2019-10-28 03:30:00+00:00,1.7,0.12,2.6,100.0,1.7,986.0,16.0,0.0
2019-10-28 04:00:00+00:00,1.3,0.12,2.5,99.4,1.4,986.0,16.0,0.0
2019-10-28 04:30:00+00:00,1.3,0.12,2.4,100.0,1.3,987.0,16.0,0.0
2019-10-28 05:00:00+00:00,0.9,0.12,2.3,98.92,1.1,987.0,16.0,0.0
2019-10-28 05:30:00+00:00,0.8,0.12,2.0,100.0,0.8,987.0,16.0,0.0
2019-10-28 06:00:00+00:00,0.5,0.12,1.7,100.0,0.5,987.0,18.8,0.0
2019-10-28 06:30:00+00:00,0.6,0.12,2.0,97.8,0.9,987.0,35.2,2.0
2019-10-28 07:00:00+00:00,0.6,0.12,2.3,94.83,1.3,987.0,40.4,14.0
2019-10-28 07:30:00+00:00,0.6,0.12,2.3,88.39,2.3,988.0,48.0,33.0
2019-10-28 08:00:00+00:00,0.7,0.12,2.3,83.19,3.3,988.0,51.2,54.0
2019-10-28 08:30:00+00:00,0.7,0.12,2.2,77.55,4.3,988.0,51.2,63.0
2019-10-28 09:00:00+00:00,0.6,0.12,2.1,71.92,5.3,988.0,54.4,59.0
2019-10-28 09:30:00+00:00,0.6,0.12,2.2,69.47,5.8,988.0,52.0,77.0
2019-10-28 10:00:00+00:00,0.8,0.12,2.3,68.09,6.3,988.0,52.8,107.0
2019-10-28 10:30:00+00:00,0.8,0.12,2.4,66.7,6.6,988.0,52.4,102.0
2019-10-28 11:00:00+00:00,1.0,0.12,2.4,66.25,6.9,988.0,51.2,115.0
2019-10-28 11:30:00+00:00,1.0,0.12,2.5,65.73,7.0,987.0,53.2,122.0
2019-10-28 12:00:00+00:00,1.2,0.12,2.5,66.36,7.0,987.0,52.8,123.0
2019-10-28 12:30:00+00:00,1.2,0.12,2.5,66.82,6.9,987.0,53.2,115.0
2019-10-28 13:00:00+00:00,1.2,0.12,2.5,67.73,6.8,987.0,51.2,103.0
2019-10-28 13:30:00+00:00,1.2,0.12,2.4,68.67,6.6,987.0,50.8,95.0
2019-10-28 14:00:00+00:00,1.2,0.12,2.4,69.31,6.4,987.0,52.0,89.0
2019-10-28 14:30:00+00:00,1.2,0.12,2.2,70.27,6.2,987.0,51.2,61.0
2019-10-28 15:00:00+00:00,1.2,0.12,2.0,71.1,6.0,987.0,51.2,52.0
2019-10-28 15:30:00+00:00,1.2,0.12,1.5,73.09,5.6,987.0,51.2,40.0
2019-10-28 16:00:00+00:00,2.4,0.12,1.0,81.43,5.3,987.0,50.0,22.0
2019-10-28 16:30:00+00:00,2.4,0.12,0.9,84.9,4.7,987.0,49.6,16.0
2019-10-28 17:00:00+00:00,2.2,0.12,0.7,87.47,4.1,987.0,49.6,9.0
2019-10-28 17:30:00+00:00,2.2,0.12,0.7,87.47,4.1,987.0,49.2,0.0
2019-10-28 18:00:00+00:00,1.9,0.87,0.8,86.53,3.9,987.0,36.8,0.0
2019-10-28 18:30:00+00:00,1.9,0.87,0.8,87.75,3.7,987.0,22.4,0.0
2019-10-28 19:00:00+00:00,1.6,0.87,0.9,87.29,3.5,986.0,19.6,0.0
2019-10-28 19:30:00+00:00,1.6,0.87,1.1,87.99,3.4,987.0,17.2,0.0
2019-10-28 20:00:00+00:00,1.5,0.87,1.3,88.49,3.2,987.0,17.6,0.0
2019-10-28 20:30:00+00:00,1.5,0.87,2.1,91.67,2.7,987.0,16.0,0.0
2019-10-28 21:00:00+00:00,0.6,0.87,3.0,89.5,2.1,987.0,17.6,0.0
2019-10-28 21:30:00+00:00,0.6,0.87,3.2,94.18,1.4,988.0,16.4,0.0
2019-10-28 22:00:00+00:00,-0.2,0.87,3.5,92.9,0.8,988.0,16.0,0.0
2019-10-28 22:30:00+00:00,-0.2,0.87,3.5,94.94,0.5,988.0,16.0,0.0
2019-10-28 23:00:00+00:00,-0.8,0.87,3.5,93.0,0.2,988.0,16.0,0.0
2019-10-28 23:30:00+00:00,-0.8,0.87,3.6,94.45,0.0,989.0,16.0,0.0
2019-10-29 00:00:00+00:00,-1.1,0.87,3.7,93.39,-0.2,989.0,16.0,0.0
2019-10-29 00:30:00+00:00,-1.1,0.87,3.5,94.76,-0.4,989.0,15.6,0.0
2019-10-29 01:00:00+00:00,-1.5,0.87,3.3,93.53,-0.6,990.0,16.0,0.0
2019-10-29 01:30:00+00:00,-1.5,0.87,3.1,96.2,-1.0,989.0,16.0,0.0
2019-10-29 02:00:00+00:00,-2.2,0.87,2.9,94.31,-1.4,989.0,15.2,0.0
2019-10-29 02:30:00+00:00,-2.2,0.87,2.6,98.56,-2.0,989.0,16.0,0.0
2019-10-29 03:00:00+00:00,-3.1,0.87,2.4,96.66,-2.6,989.0,15.6,0.0
2019-10-29 03:30:00+00:00,-3.1,0.87,2.3,98.84,-2.9,989.0,15.6,0.0
2019-10-29 04:00:00+00:00,-3.6,0.87,2.3,97.99,-3.3,990.0,16.4,0.0
2019-10-29 04:30:00+00:00,-3.6,0.87,2.3,99.46,-3.5,990.0,16.0,0.0
2019-10-29 05:00:00+00:00,-3.9,0.87,2.3,97.49,-3.6,990.0,15.6,0.0
2019-10-29 05:30:00+00:00,-3.9,0.87,2.4,98.22,-3.7,990.0,16.4,0.0
2019-10-29 06:00:00+00:00,-4.3,0.87,2.4,96.18,-3.8,990.0,32.8,0.0
2019-10-29 06:30:00+00:00,-4.3,0.87,2.5,93.44,-3.4,991.0,37.2,73.0
2019-10-29 07:00:00+00:00,-4.0,0.87,2.6,92.71,-3.0,991.0,39.6,421.0
2019-10-29 07:30:00+00:00,-4.0,0.87,2.7,85.55,-1.9,992.0,44.8,610.0
2019-10-29 08:00:00+00:00,-3.3,0.87,2.8,82.69,-0.7,992.0,47.6,314.0
2019-10-29 08:30:00+00:00,-3.3,0.87,2.8,77.46,0.2,992.0,53.6,610.0
2019-10-29 09:00:00+00:00,-3.3,0.87,2.8,72.14,1.2,993.0,53.6,913.0
2019-10-29 09:30:00+00:00,-3.3,0.87,2.7,69.11,1.8,993.0,54.4,954.0
2019-10-29 10:00:00+00:00,-3.0,0.87,2.6,67.98,2.3,993.0,55.6,985.0
2019-10-29 10:30:00+00:00,-3.0,0.87,2.7,65.62,2.8,993.0,54.4,1004.0
2019-10-29 11:00:00+00:00,-2.9,0.87,2.7,64.47,3.2,993.0,53.6,1014.0
2019-10-29 11:30:00+00:00,-2.9,0.87,2.7,63.12,3.5,993.0,50.4,1015.0
2019-10-29 12:00:00+00:00,-2.7,0.87,2.7,61.89,3.9,993.0,48.8,1012.0
2019-10-29 12:30:00+00:00,-2.7,0.87,2.7,61.46,4.0,993.0,47.2,995.0
2019-10-29 13:00:00+00:00,-2.7,0.87,2.7,60.94,4.2,993.0,47.2,957.0
2019-10-29 13:30:00+00:00,-2.7,0.87,2.6,60.52,4.3,993.0,47.2,969.0
2019-10-29 14:00:00+00:00,-2.6,0.87,2.6,60.7,4.3,993.0,44.0,921.0
2019-10-29 14:30:00+00:00,-2.6,0.87,2.5,61.56,4.1,993.0,40.0,895.0
2019-10-29 15:00:00+00:00,-2.5,0.87,2.4,62.77,4.0,993.0,41.6,834.0
2019-10-29 15:30:00+00:00,-2.5,0.87,1.7,66.4,3.2,993.0,51.2,744.0
2019-10-29 16:00:00+00:00,-0.8,0.87,1.1,79.12,2.4,993.0,47.2,607.0
2019-10-29 16:30:00+00:00,-0.8,0.87,1.1,85.67,1.3,994.0,49.6,375.0
2019-10-29 17:00:00+00:00,-3.2,0.87,1.1,77.78,0.2,994.0,54.8,31.0
2019-10-29 17:30:00+00:00,-3.2,0.87,1.1,77.78,0.2,994.0,52.8,0.0
2019-10-29 18:00:00+00:00,-3.8,0.87,1.1,76.03,-0.1,994.0,42.0,0.0
2019-10-29 18:30:00+00:00,-3.8,0.87,1.1,77.14,-0.3,994.0,25.2,0.0
2019-10-29 19:00:00+00:00,-4.2,0.87,1.1,76.32,-0.5,994.0,21.2,0.0
2019-10-29 19:30:00+00:00,-4.2,0.87,1.1,76.32,-0.5,994.0,19.2,0.0
2019-10-29 20:00:00+00:00,-4.3,0.87,1.0,75.52,-0.5,994.0,16.8,0.0
2019-10-29 20:30:00+00:00,-4.3,0.87,0.8,74.5,-0.3,995.0,16.0,0.0
2019-10-29 21:00:00+00:00,-4.3,0.87,0.6,72.82,0.0,996.0,16.0,0.0
2019-10-29 21:30:00+00:00,-4.3,0.87,0.7,74.96,-0.4,996.0,16.0,0.0
2019-10-29 22:00:00+00:00,-4.3,0.87,0.8,77.07,-0.8,996.0,16.4,0.0
2019-10-29 22:30:00+00:00,-4.3,0.87,1.0,81.12,-1.5,996.0,16.0,0.0
2019-10-29 23:00:00+00:00,-4.4,0.87,1.2,85.48,-2.3,996.0,16.0,0.0
2019-10-29 23:30:00+00:00,-4.4,0.87,1.3,88.05,-2.7,996.0,16.0,0.0
2019-10-30 00:00:00+00:00,-4.3,0.87,1.4,92.11,-3.2,995.0,16.0,0.0
2019-10-30 00:30:00+00:00,-4.3,0.87,1.3,91.52,-3.1,996.0,16.0,0.0
2019-10-30 01:00:00+00:00,-4.0,0.87,1.3,93.05,-3.0,996.0,16.0,0.0
2019-10-30 01:30:00+00:00,-4.0,0.87,1.5,94.45,-3.2,996.0,16.0,0.0
2019-10-30 02:00:00+00:00,-3.9,0.87,1.7,96.03,-3.4,995.0,16.0,0.0
2019-10-30 02:30:00+00:00,-3.9,0.87,1.9,96.03,-3.4,995.0,16.0,0.0
2019-10-30 03:00:00+00:00,-3.8,0.87,2.2,96.73,-3.4,995.0,16.0,0.0
2019-10-30 03:30:00+00:00,-3.8,0.87,2.2,97.45,-3.5,995.0,16.0,0.0
2019-10-30 04:00:00+00:00,-4.0,0.87,2.2,96.32,-3.5,995.0,16.0,0.0
2019-10-30 04:30:00+00:00,-4.0,0.87,2.4,94.89,-3.3,995.0,16.0,0.0
2019-10-30 05:00:00+00:00,-4.0,0.87,2.5,92.7,-3.0,995.0,16.0,0.0
2019-10-30 05:30:00+00:00,-4.0,0.87,2.3,94.08,-3.2,995.0,18.0,0.0
2019-10-30 06:00:00+00:00,-4.3,0.87,2.1,92.82,-3.3,995.0,34.8,0.0
2019-10-30 06:30:00+00:00,-4.3,0.87,2.3,90.77,-3.0,995.0,36.0,13.0
2019-10-30 07:00:00+00:00,-4.2,0.87,2.5,90.0,-2.8,995.0,37.2,12.0
2019-10-30 07:30:00+00:00,-4.2,0.87,2.7,83.59,-1.8,995.0,43.6,27.0
2019-10-30 08:00:00+00:00,-3.2,0.87,2.9,84.7,-0.9,995.0,52.0,60.0
2019-10-30 08:30:00+00:00,-3.2,0.87,3.3,77.07,0.4,995.0,52.8,145.0
2019-10-30 09:00:00+00:00,-3.2,0.87,3.6,70.18,1.7,994.0,55.2,135.0
2019-10-30 09:30:00+00:00,-3.2,0.87,3.7,66.29,2.5,994.0,54.4,164.0
2019-10-30 10:00:00+00:00,-2.8,0.87,3.7,64.16,3.3,994.0,54.0,209.0
2019-10-30 10:30:00+00:00,-2.8,0.87,3.7,61.88,3.8,993.0,54.4,213.0
2019-10-30 11:00:00+00:00,-2.3,0.87,3.7,62.48,4.2,993.0,55.2,242.0
2019-10-30 11:30:00+00:00,-2.3,0.87,3.8,61.12,4.5,992.0,54.4,184.0
2019-10-30 12:00:00+00:00,-2.1,0.87,3.8,61.46,4.7,992.0,54.0,174.0
2019-10-30 12:30:00+00:00,-2.1,0.87,3.9,61.4,4.7,991.0,53.2,176.0
2019-10-30 13:00:00+00:00,-2.0,0.87,3.9,62.04,4.7,991.0,53.6,151.0
2019-10-30 13:30:00+00:00,-2.0,0.87,4.0,63.35,4.4,991.0,54.0,169.0
2019-10-30 14:00:00+00:00,-1.9,0.87,4.1,65.17,4.1,990.0,54.4,184.0
2019-10-30 14:30:00+00:00,-1.9,0.87,4.1,67.02,3.7,990.0,54.0,167.0
2019-10-30 15:00:00+00:00,-1.7,0.87,4.1,70.12,3.2,989.0,52.0,120.0
2019-10-30 15:30:00+00:00,-1.7,0.87,3.9,73.16,2.6,989.0,52.8,121.0
2019-10-30 16:00:00+00:00,-1.4,0.87,3.6,78.25,2.0,989.0,52.4,96.0
2019-10-30 16:30:00+00:00,-1.4,0.87,3.6,82.27,1.3,989.0,53.2,29.0
2019-10-30 17:00:00+00:00,-1.5,0.87,3.6,85.15,0.7,989.0,52.8,0.0
2019-10-30 17:30:00+00:00,-1.5,0.87,3.6,85.15,0.7,989.0,50.8,0.0
2019-10-30 18:00:00+00:00,-1.8,0.87,4.1,88.96,-0.2,989.0,40.4,0.0
2019-10-30 18:30:00+00:00,-1.8,0.87,4.3,91.59,-0.6,989.0,30.8,0.0
2019-10-30 19:00:00+00:00,-2.2,0.87,4.5,90.71,-0.9,989.0,26.0,0.0
2019-10-30 19:30:00+00:00,-2.2,0.87,4.6,93.4,-1.3,989.0,19.2,0.0
2019-10-30 20:00:00+00:00,-2.8,0.87,4.7,91.55,-1.6,989.0,18.0,0.0
2019-10-30 20:30:00+00:00,-2.8,0.87,4.6,92.81,-1.8,988.0,16.8,0.0
2019-10-30 21:00:00+00:00,-3.3,0.87,4.5,91.06,-2.0,988.0,16.8,0.0
2019-10-30 21:30:00+00:00,-3.3,0.87,4.4,92.41,-2.2,988.0,17.6,0.0
2019-10-30 22:00:00+00:00,-3.6,0.87,4.3,91.29,-2.4,987.0,16.4,0.0
2019-10-30 22:30:00+00:00,-3.6,0.87,4.5,91.97,-2.5,987.0,16.4,0.0
2019-10-30 23:00:00+00:00,-3.8,0.87,4.6,91.14,-2.6,986.0,16.0,0.0
2019-10-30 23:30:00+00:00,-3.8,0.87,4.5,91.82,-2.7,986.0,16.0,0.0
2019-10-31 00:00:00+00:00,-4.0,0.87,4.5,91.06,-2.7,985.0,16.0,0.0
2019-10-31 00:30:00+00:00,-4.0,0.87,4.5,91.06,-2.7,985.0,16.0,0.0
2019-10-31 01:00:00+00:00,-3.9,0.87,4.4,91.0,-2.6,985.0,16.0,0.0
2019-10-31 01:30:00+00:00,-3.9,0.87,4.3,91.0,-2.6,985.0,16.0,0.0
2019-10-31 02:00:00+00:00,-3.8,0.87,4.2,91.58,-2.6,984.0,16.0,0.0
2019-10-31 02:30:00+00:00,-3.8,0.87,4.2,91.58,-2.6,984.0,16.0,0.0
2019-10-31 03:00:00+00:00,-3.8,0.87,4.2,92.32,-2.7,984.0,16.0,0.0
2019-10-31 03:30:00+00:00,-3.8,0.87,4.2,92.22,-2.7,983.0,16.0,0.0
2019-10-31 04:00:00+00:00,-3.8,0.87,4.2,92.31,-2.7,983.0,15.6,0.0
2019-10-31 04:30:00+00:00,-3.8,0.87,4.4,92.31,-2.7,983.0,16.0,0.0
2019-10-31 05:00:00+00:00,-3.7,0.87,4.7,92.51,-2.7,983.0,16.0,0.0
2019-10-31 05:30:00+00:00,-3.8,0.87,4.9,92.41,-2.7,982.0,27.2,0.0
2019-10-31 06:00:00+00:00,-3.7,0.87,5.2,92.64,-2.7,982.0,32.4,0.0
2019-10-31 06:30:00+00:00,-3.7,0.87,5.3,91.28,-2.5,982.0,35.2,13.0
2019-10-31 07:00:00+00:00,-3.6,0.87,5.3,91.76,-2.4,983.0,40.4,36.0
2019-10-31 07:30:00+00:00,-3.6,0.87,5.8,89.75,-2.1,983.0,44.4,103.0
2019-10-31 08:00:00+00:00,-3.5,0.87,6.3,88.33,-1.8,983.0,45.2,168.0
2019-10-31 08:30:00+00:00,-3.5,0.87,6.5,87.04,-1.6,983.0,48.8,216.0
2019-10-31 09:00:00+00:00,-3.4,0.87,6.7,85.31,-1.3,983.0,54.4,263.0
2019-10-31 09:30:00+00:00,-3.4,0.87,6.7,84.07,-1.1,983.0,54.8,409.0
2019-10-31 10:00:00+00:00,-3.4,0.87,6.7,82.71,-0.8,983.0,56.0,447.0
2019-10-31 10:30:00+00:00,-3.4,0.87,6.6,81.51,-0.6,983.0,56.0,307.0
2019-10-31 11:00:00+00:00,-3.3,0.87,6.5,80.79,-0.4,983.0,56.0,382.0
2019-10-31 11:30:00+00:00,-3.3,0.87,6.3,80.21,-0.3,983.0,56.0,366.0
2019-10-31 12:00:00+00:00,-3.3,0.87,6.2,79.18,-0.1,983.0,57.2,342.0
2019-10-31 12:30:00+00:00,-3.3,0.87,6.0,79.18,-0.1,983.0,56.0,394.0
2019-10-31 13:00:00+00:00,-3.5,0.87,5.8,78.06,-0.1,983.0,54.4,405.0
2019-10-31 13:30:00+00:00,-3.5,0.87,5.6,78.06,-0.1,983.0,52.8,400.0
2019-10-31 14:00:00+00:00,-3.8,0.87,5.4,76.02,-0.1,983.0,52.4,306.0
2019-10-31 14:30:00+00:00,-3.8,0.87,5.1,76.1,-0.1,984.0,54.0,239.0
2019-10-31 15:00:00+00:00,-4.1,0.87,4.8,75.21,-0.2,984.0,52.8,166.0
2019-10-31 15:30:00+00:00,-4.1,0.87,4.2,77.43,-0.6,984.0,52.4,235.0
2019-10-31 16:00:00+00:00,-4.3,0.87,3.7,78.17,-1.0,985.0,50.0,490.0
2019-10-31 16:30:00+00:00,-4.3,0.87,3.3,84.74,-2.1,985.0,48.0,277.0
2019-10-31 17:00:00+00:00,-5.6,0.87,2.9,83.41,-3.2,986.0,48.0,0.0
2019-10-31 17:30:00+00:00,-5.6,0.87,2.9,83.41,-3.2,986.0,43.2,0.0
2019-10-31 18:00:00+00:00,-5.9,0.87,3.3,82.99,-3.4,987.0,36.4,0.0
2019-10-31 18:30:00+00:00,-5.9,0.87,3.2,84.87,-3.7,987.0,24.4,0.0
2019-10-31 19:00:00+00:00,-6.2,0.87,3.1,85.56,-4.1,987.0,21.6,0.0
2019-10-31 19:30:00+00:00,-6.1,0.87,2.8,90.28,-4.8,988.0,20.8,0.0
2019-10-31 20:00:00+00:00,-7.1,0.87,2.5,88.82,-5.5,988.0,30.0,0.0
2019-10-31 20:30:00+00:00,-7.1,0.87,2.4,92.97,-6.1,988.0,20.4,0.0
2019-10-31 21:00:00+00:00,-7.7,0.87,2.2,91.59,-6.6,988.0,17.2,0.0
2019-10-31 21:30:00+00:00,-7.7,0.87,2.1,93.01,-6.8,988.0,16.0,0.0
2019-10-31 22:00:00+00:00,-8.0,0.87,2.0,93.57,-7.1,988.0,16.0,0.0
2019-10-31 22:30:00+00:00,-7.9,0.87,1.9,93.67,-7.1,989.0,16.0,0.0
